id;Name;ShortDes;Color;Varietal;Price;Size;ABV;Country;Region;Closure;Taste;Smell;Description
106012;2016 Hudson Rock Chardonnay;Chardonnay from United States;White;['Chardonnay'];13.99;750 mL;13.5;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;100% Chardonnay, sourced from Lodi and Clarksburg, California. Those two AVAs sit on the south side of the Sacramento Delta. As is witnessed by the huge wind turbines lining Highway 4 from Napa, there are strong, cooling, Pacific breezes that sweep out the high afternoon heat. This allows for ripe fruit flavors with even, slowly building sugars. Cropping, or dropping fruit to enhance remaining clusters is done with historical references to guide yields.
106013;2017 Jean Paul Picard Sancerre;Sauvignon Blanc from France;White;['Sauvignon Blanc'];19.94;750 mL;12.5;France;Loire;Cork;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral and   flint;apple,   pear,   kiwi,   citrus,   stone,   grapefruit and   melon;"Picard's Sancerre represents the pinnacle of stainless-steel fermented Sauvignon Blanc. Pale-gold in color, the best Sauvignon Blancs have a fresh grass, minerally bouquet, full-bodied on the palate with a clean, refreshing finish. Never exaggerated or overblown, this wine's elegance and balance make it an ideal match for a range of white meat and fish dishes."" ""Picard's Sancerre Blanc comes from the magnificent clay-limestone, south-facing slopes of the Grand-Chemarin and Coteaux de Marloup vineyards from vines 30 years and older. Picard has planted Sauvignon Blanc clones that produce small berries of aromatic intensity. The grapes are hand-picked, pressed gently then cold racked (debourbage a froid). The wine is fermented very slowly with natural yeast and aged sur lies during a minimum of 4 months. The goal is to maintain the bright aromatics and freshness of the lively Sauvignon Blanc fruit."" -ImporterProduct Images "
106014;2015 Palestra Douro;Blend from Portugal;Red;['Tempranillo / Tinto Fino / Tinta Roriz', 'Tinta Barroca', 'Touriga Franca'];6.95;750 mL;13.0;Portugal;Portugal;Cork;"berry
,   cherry
,   plum
,   earth
,   leather
,   herb,   floral,   blackberry,   cassis,   tannins,   cocoa,   honey,   vanilla,   butterscotch,   dark fruit,   spice,   earth,   perfume and   violet";"berry
,   cherry
,   plum
,   earth
,   leather
,   herb,   floral,   blackberry,   cassis,   cocoa,   honey,   vanilla,   butterscotch,   dark fruit,   spice,   earth,   perfume and   violet";"Made from Tinta Roriz, Touriga Franca, and Tinta Barroca, the minimalist vinification preserved the grapes characteristics. Its smoothness, structure and harmony make it an excellent companion to your everyday meals.""-Producer"
106015;2017 Echeverria Cabernet Sauvignon;Cabernet Sauvignon from Chile;Red;['Cabernet Sauvignon'];8.99;750 mL;;Chile;Central Valley;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;"Bright red with purple hues. A round and vibrant Cabernet Sauvignon with plum and strawberry flavors combined with hints of red pepper and spices. The palate is smooth and well-balanced with a fresh and fruity long-lasting finish."" -Winery"
106016;2015 Small Gully Robert;Syrah / Shiraz from Australia;Red;['Syrah / Shiraz'];13.95;750 mL;15.9;Australia;South Australia;Screwtop;currant,   blueberry,   blackberry and   strawberry;spice box,   cedar and   dark fruit;"A big full flavoured Shiraz produced from 50+ year old vines grown at Robert’s vineyard on the Adelaide Plains. Well balanced and textured, this wine shows savoury notes of tar, leather and spice intermingled with chocolate and raisins. Soft persistent tannins and excellent length.""- Winery"
106017;2015 Small Gully Little Book Shiraz;Syrah / Shiraz from Australia;Red;['Syrah / Shiraz'];12.97;750 mL;14.5;Australia;South Australia;Screwtop;currant,   blueberry,   blackberry and   strawberry;spice box,   cedar and   dark fruit;This is ripe and supple, combining mixedberry fruit with more savory notes of blackolives. Despite the importer's claims ofneutral oak, vanilla and cedar notes arepresent, adding a bit of complexity andtexture to the slightly warm finish. Drink now
106018;2016 Claude Riffault Sancerre Les Denisottes;Sauvignon Blanc from France;White;['Sauvignon Blanc'];34.99;750 mL;13.5;France;Loire;Cork;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral and   flint;apple,   pear,   kiwi,   citrus,   stone,   grapefruit and   melon;Sourced from 40- to 50-year-old vines on deeper and pebbly terres blanches soils, the oak-fermented 2015 Sancerre les Denisottes offers a very clear and fruit intense nose of ripe white (stone) fruits along with lemon and some well-integrated oak flavors with a hint of crushed ripe pips. Full-bodied, round and elegant on the palate, this wine has a charming fruit and a dense, well-structured texture. With fine tannins as well as lingering minerals, this is a very complex though also pretty aromatic wine with almost stewed stone fruit flavors. Although this is an excellent and complex Sancerre, I find it a bit too clean and fruity.
106019;2016 Janasse Blanc Chateauneuf Du Pape;Blend from France;White;['Roussanne', 'Grenache / Garnacha', 'Clairette'];45.99;750 mL;14.0;France;Rhone;Cork;"herbal tea
,   wild flower
,   almond
,   apple
,   pear
,   crisp acid,   black currant,   blackberry,   dust,   leather,   apple,   lemon,   honeysuckle,   spice and   floral";"herb
,   tea
,   wild flower
,   apple,   vanilla,   toast,   smoke,   tobacco,   dark fruit,   red fruit,   lemon,   citrus,   apricot and   acidic";Light bright yellow. Fresh, mineral-laced orchard and pit fruit and floral aromas show excellent clarity, and honey and vanilla elements add complexity. Silky, concentrated and sharply focused on the palate, featuring emphatic mineral lift to the concentrated pear and peach nectar and nougat flavors. A toasty lees note comes up slowly with air and carries through the very long, incisive finish, which leaves behind mineral and pear skin notes. The interplay of richness and vivacity that this wine displays is quite impressive.
106020;2015 Cameron Abbey Ridge Pinot Noir Unfiltered;Pinot Noir from United States;Red;['Pinot Noir'];59.98;750 mL;13.5;United States;Oregon;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"The 2015 Abbey Ridge Pinot noir radiates aromas of horseradish, rosehips, black pepper and worcestershire mingling with high notes of strawberry and as always rose petals.  The savory palate is resplendent with flavors of ripe strawberries, rhubarb and lavendar. Soft tannins, bright lively acidity and a nice long lingering finish typify Abbey Ridge Vineyard.  At over 40 years of age, Abbey Ridge is one of the oldest and best vineyards in the state of Oregon."" -Winery"
106022;2015 Cameron Clos Electrique Blanc.;Chardonnay from United States;White;['Chardonnay'];59.99;750 mL;13.3;United States;Oregon;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;"The nose of our 2015 Clos Electrique Blanc is perfumed with baked apple, lemon curd, honeydew melon, marzipan and bergamot.  An unctuous mid-palate of lemon curd and tart tatine is accompanied by bright acidity and a long, lingering finish.  Pour yourself a glass and embrace your fantasy of skipping through a vineyard in Mersault.  This wine never disappoints."" - Winery"
106024;2015 Schramsberg Blanc De Blanc;Blend from United States;White;['Chardonnay', 'Pinot Noir'];26.98;750 mL;;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream,   vanilla,   ripe cherry,   plum,   strawberry,   raspberry and   mushroom;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream,   vanilla,   barnyard,   cherry,   plum,   game and   tomato;"Blanc de Blancs (white from white), made from Chardonnay, is the counterpart to the Blanc de Noirs (white from black), made from Pinot Noir. Blanc de Blancs was the first wine Schramsberg produced in 1965 and was America’s first commercially produced Chardonnay-based brut sparkling wine. Schramsberg Blanc de Blancs gained international recognition in 1972 when then President Nixon served the wine at the historic ""Toast to Peace"" in Beijing, China.The Schramsberg style of Blanc de Blancs is dry and crisp. Small lots of malolactic- and barrel-fermented wines are added for complexity. The wine is aged on the yeast lees in the bottle for over two years prior to disgorgement. With its vibrant, fruitful and crisp nature, this sparkling wine will maintain its freshness, structure and refined finish for many years, even decades following its initial release.While this wine can be enjoyed by itself as an apéritif, it is also perfect with fresh oysters and othershellfish, crab cakes, ceviche and grilled sea bass. It is also delicious with lemon chicken and Thai curries. Serve with aged Gouda or other hard cheeses, and as a counterpoint to soft triple creams."" -Winery "
106025;2011 Le Piane Boca;Nebbiolo from Italy;Red;['Nebbiolo'];47.98;750 mL;14.0;Italy;Piedmont;Cork;blackberry,   cherry,   smoke and   earth;truffle,   cherry,   plum,   leather and   vanilla;Le Piane's 2011 Boca is simply dazzling. Rich, translucent and remarkably vivid, the 2011 encapsulates all the reasons the wines from Alto Piemonte are so compelling. Sweet red cherry, rose petal, chalk, blood orange and mint are front and center, but it is the wine's superb textural polish that elevates it among some pretty lofty company among the great wines of Italy. The flavors are bold and pungent, but there is also striking depth to the fruit that ensures the savory notes aren't overpowering. This is simply a magical bottle. That's all there is to it.
106026;2017 Trapiche Oak Cask Malbec;Malbec from Argentina;Red;['Malbec'];8.09;750 mL;13.5;Argentina;Mendoza;Screwtop;pepper,   earth,   green,   plum,   mocha and   currant;spice,   earth,   currant and   cherry;"Trapiche Oak Cask is elaborated with grapes sourced from the foothills of the Andes Mountains, where the combination of the altitude and generous sunshine produces concentrated, aromatic fruit. The ageing in oak barrels during 9 months adds finesse, harmony and complexity. A Malbec with beautiful, deep red color with violet hues. Sweet aromas of blackberries and plums with an elegant touch of smoke and vanilla. Velvety texture and a sweet, long aftertaste. Ideal to serve with cheeses, red meats, mushrooms, stew and with the typical Argentinean ""asado""."
106027;2016 La Gerla Poggio Gli Angeli Sangiovese;Sangiovese from Italy;Red;['Sangiovese'];14.99;750 mL;13.0;Italy;Tuscany;Cork;red fruit,   strawberry and   raspberry;asparagus,   green pepper and   red fruit;"Fattoria La Gerla, named for the large, old-fashioned, conical baskets that grape-harvesters used to carry on their backs, was founded in 1976 by the late Sergio Rossi. Originally from Milan, Mr. Rossi purchased the property in 1975 from Tedina Biondi-Santi, the daughter of Tancredi Biondi-Santi, who had inherited the property after her father’s passing. The purchase of what was then called the Podere Colombaio Santi included an ancient farmhouse and 6.5 hectare of vineyards. Mr. Rossi, who by then had been managing the Altesino-Caparzo estate for several years, renamed the property La Gerla and set about restoring the estate and replanting the vines using selection massale. His first vintage was 1976, making La Gerla one of the first 35 bottlers of Brunello di Montalcino; these days, there are 280. "
106028;2015 Kendall Jackson Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];15.33;750 mL;14.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Aromas of lush, bright black cherry, blackberry and cassis draw you in. Round, rich, seamless tannins provide a robust backbone and supple mid-palate. Notes of cedar, vanilla and a hint of mocha linger on the finish.
106050;2014 Darioush Signature Cabernet Sauvignon Half Bottles;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];44.98;375 mL;;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Inspired by the power and grace exhibited in the great wines of Bordeaux, this Cabernet Sauvignon from Darioush's cooler-climate, southern Napa Valley vineyards exhibits extraordinary depth, character and poise. Now in their second decade, these estate vineyards in the Mount Veeder, Napa Valley and Oak Knoll AVA’s have hit their stride, producing fruit with splendid concentration and power, compelling freshness and graceful complexity.
